"1","2","3","4","5","6","7","8","9"
"","Lat","Long","Timestamp","Ax","Ay","Az","A_avg","A_gforce"
"8580","22.49472167","88.39130333","1.69E+12","-0.693","-1.3110001","9.591001","2.5290003","0.989292673"
"8581","22.49472167","88.39130333","1.69E+12","-0.22200002","-1.55505","9.844951","2.689300327","1.016256846"
"8582","22.49472167","88.39130333","1.69E+12","-0.08805001","-1.5630001","9.684","2.677649963","0.99997131"
"8583","22.49472167","88.39130333","1.69E+12","-0.57600003","-1.3930501","9.612","2.547649957","0.991792717"
"8584","22.49472167","88.39130333","1.69E+12","-0.19500001","-1.488","9.92595","2.747649997","1.023318809"
"8585","22.49472167","88.39130333","1.69E+12","-0.19500001","-1.488","9.92595","2.747649997","1.023318809"
"8586","22.49472167","88.39130333","1.69E+12","-0.24300002","-1.3759501","9.387","2.58934996","0.967422957"
"8587","22.49472167","88.39130333","1.69E+12","-0.34605002","-1.5820501","9.95505","2.67564996","1.028125752"
"8588","22.49472167","88.39130333","1.69E+12","-0.282","-1.4260501","9.559951","2.6173003","0.98571254"
"8589","22.49472167","88.39130333","1.69E+12","-0.41295","-1.4980501","9.591001","2.5600003","0.990424897"
"8590","22.49472167","88.39130333","1.69E+12","-0.28395","-1.59105","9.98595","2.70365","1.031181622"
"8591","22.49472167","88.39130333","1.69E+12","-0.109050006","-1.3660501","9.435","2.653299965","0.971865731"
"8592","22.49472167","88.39130333","1.69E+12","-0.55695003","-1.43805","9.873","2.62599999","1.018625163"
"8593","22.49472167","88.39130333","1.69E+12","-0.17400001","-1.5150001","9.660001","2.657000297","0.996903959"
"8594","22.49472167","88.39130333","1.69E+12","-0.109050006","-1.5600001","9.59805","2.642999965","0.991295702"
"8595","22.49472167","88.39130333","1.69E+12","-0.74805003","-1.36395","9.73005","2.53934999","1.004446402"
"8596","22.49472167","88.39130333","1.69E+12","-0.74805003","-1.36395","9.73005","2.53934999","1.004446402"
"8597","22.49472167","88.39130333","1.69E+12","-0.040050004","-1.5289501","9.715051","2.715350299","1.002518794"
"8598","22.49472167","88.39130333","1.69E+12","-0.282","-1.5169501","9.744","2.648349967","1.005647714"
"8599","22.49472167","88.39130333","1.69E+12","-0.45600003","-1.419","9.706051","2.610350323","1.001001321"
"8600","22.49472167","88.39130333","1.69E+12","-0.15","-1.4959501","9.736951","2.6970003","1.00431589"
"8601","22.49472167","88.39130333","1.69E+12","-0.44895002","-1.40205","9.531","2.559999993","0.983081268"
"8602","22.49472167","88.39130333","1.69E+12","-0.13095","-1.59405","9.94305","2.73935","1.026592071"
"8603","22.49472167","88.39130333","1.69E+12","-0.37305","-1.3570501","9.46905","2.579649967","0.975848061"
"8604","22.49472167","88.39130333","1.69E+12","-0.51900005","-1.4929501","9.727051","2.571700283","1.004549697"
"8605","22.49472167","88.39130333","1.69E+12","-0.06105","-1.62705","9.89295","2.73495","1.022022428"
"8606","22.49472167","88.39130333","1.69E+12","-0.30795002","-1.3039501","9.4140005","2.600700127","0.96930332"
"8607","22.49472167","88.39130333","1.69E+12","-0.30795002","-1.3039501","9.4140005","2.600700127","0.96930332"
"8608","22.49472167","88.39130333","1.69E+12","-0.51105005","-1.4500501","9.97395","2.67094995","1.028721087"
"8609","22.49472167","88.39130333","1.69E+12","-0.045","-1.491","9.53295","2.66565","0.983583108"
"8610","22.49472167","88.39130333","1.69E+12","-0.30495003","-1.5409501","9.65295","2.602349957","0.99693442"
"8611","22.49472167","88.39130333","1.69E+12","-0.56595004","-1.4140501","9.802051","2.607350287","1.011180375"
"8612","22.49472167","88.39130333","1.69E+12","-0.10695001","-1.4569501","9.538051","2.658050297","0.983616476"
"8613","22.49472167","88.39130333","1.69E+12","-0.37995002","-1.55505","9.91905","2.661349993","1.024199028"
"8614","22.49472167","88.39130333","1.69E+12","-0.19305001","-1.44","9.682051","2.68300033","0.998007493"
"8615","22.49472167","88.39130333","1.69E+12","-0.30795002","-1.452","9.62895","2.622999993","0.993137624"
"8616","22.49472167","88.39130333","1.69E+12","-0.49695003","-1.4500501","9.696","2.582999957","1.000654014"
"8617","22.49472167","88.39130333","1.69E+12","0.02205","-1.5630001","9.757951","2.7390003","1.007376271"
"8618","22.49472167","88.39130333","1.69E+12","0.02205","-1.5630001","9.757951","2.7390003","1.007376271"
"8619","22.49472167","88.39130333","1.69E+12","-0.55695003","-1.3450501","9.580951","2.55965029","0.987861601"
"8620","22.49472167","88.39130333","1.69E+12","-0.43995002","-1.50495","9.78195","2.612349993","1.009868975"
"8621","22.49472167","88.39130333","1.69E+12","0.045","-1.64205","9.73005","2.711","1.005885487"
"8622","22.49472167","88.39130333","1.69E+12","-0.50895","-1.33305","9.55305","2.57035","0.98461037"
"8623","22.49472167","88.39130333","1.69E+12","-0.31995","-1.4809501","9.92595","2.708349967","1.023539196"
"8624","22.49472167","88.39130333","1.69E+12","-0.10695001","-1.4310001","9.46905","2.643699963","0.976265641"
"8625","22.49472167","88.39130333","1.69E+12","-0.43500003","-1.5480001","9.814051","2.61035029","1.013751737"
"8626","22.49472167","88.39130333","1.69E+12","-0.31005","-1.46895","9.74895","2.65665","1.005491541"
"8627","22.49472167","88.39130333","1.69E+12","-0.37500003","-1.3780501","9.427951","2.55830029","0.972019134"
"8628","22.49472167","88.39130333","1.69E+12","-0.25995","-1.6180501","10.06995","2.730649967","1.040002934"
"8629","22.49472167","88.39130333","1.69E+12","-0.25995","-1.6180501","10.06995","2.730649967","1.040002934"
"8630","22.49472167","88.39130333","1.69E+12","-0.076050006","-1.4089501","9.567","2.693999965","0.985778988"
"8631","22.49472167","88.39130333","1.69E+12","-0.57105005","-1.42095","9.670051","2.559350317","0.998018444"
"8632","22.49472167","88.39130333","1.69E+12","-0.32205","-1.4929501","9.7560005","2.647000133","1.006608018"
"8633","22.49472167","88.39130333","1.69E+12","-0.010950001","-1.5310501","9.576","2.677999966","0.988545271"
"8634","22.49472167","88.39130333","1.69E+12","-0.61905","-1.4119501","9.792001","2.5870003","1.010461136"
"8635","22.49472167","88.39130333","1.69E+12","-0.27705002","-1.452","9.64395","2.638299993","0.994554427"
"8636","22.49472167","88.39130333","1.69E+12","-0.021000002","-1.6060501","9.74205","2.704999966","1.006480079"
"8637","22.49472167","88.39130333","1.69E+12","-0.58095","-1.4260501","9.712951","2.5686503","1.002472309"
"8638","22.49472167","88.39130333","1.69E+12","-0.19305001","-1.4809501","9.682051","2.669350297","0.998629997"
"8639","22.49472167","88.39130333","1.69E+12","-0.36105","-1.40505","9.559951","2.597950333","0.985667103"
"8640","22.49472167","88.39130333","1.69E+12","-0.36105","-1.40505","9.559951","2.597950333","0.985667103"
"8641","22.49472167","88.39130333","1.69E+12","-0.294","-1.5600001","9.897","2.680999967","1.02176398"
"8642","22.49472167","88.39130333","1.69E+12","-0.147","-1.5150001","9.675","2.670999967","0.998369132"
"8643","22.49472167","88.39130333","1.69E+12","-0.64995","-1.3609501","9.49005","2.493049967","0.979525492"
"8644","22.49472167","88.39130333","1.69E+12","-0.021000002","-1.6560001","10.000051","2.774350299","1.033258054"
"8645","22.49472167","88.39130333","1.69E+12","-0.17895001","-1.419","9.486","2.629349997","0.977901663"
"8646","22.49472167","88.39130333","1.69E+12","-0.62595004","-1.4290501","9.78705","2.577349953","1.010256657"
"8647","22.49472167","88.39130333","1.69E+12","-0.15495001","-1.5169501","9.706051","2.678050297","1.001539158"
"8648","22.49472167","88.39130333","1.69E+12","-0.19995001","-1.4959501","9.562051","2.622050297","0.986791739"
"8649","22.49472167","88.39130333","1.69E+12","-0.49695003","-1.4790001","9.913951","2.64600029","1.023035325"
"8650","22.49472167","88.39130333","1.69E+12","-0.21705002","-1.335","9.44205","2.629999993","0.972317008"
"8651","22.49472167","88.39130333","1.69E+12","-0.21705002","-1.335","9.44205","2.629999993","0.972317008"
"8652","22.49472167","88.39130333","1.69E+12","-0.22905001","-1.5480001","9.825001","2.682650297","1.014152882"
"8653","22.49472167","88.39130333","1.69E+12","-0.39405003","-1.47405","9.77295","2.63494999","1.008291764"
"8654","22.49472167","88.39130333","1.69E+12","-0.24105","-1.4070001","9.53295","2.628299967","0.982592967"
"8655","22.49472167","88.39130333","1.69E+12","-0.564","-1.371","9.745951","2.603650333","1.004898829"
"8656","22.49472167","88.39130333","1.69E+12","-0.052050002","-1.5289501","9.81795","2.745649966","1.01288735"
"8657","22.49472167","88.39130333","1.69E+12","-0.21900001","-1.47405","9.62895","2.645299997","0.99322994"
"8658","22.49472167","88.39130333","1.69E+12","-0.70305","-1.36905","9.672001","2.533300333","0.998336457"
"8659","22.49472167","88.39130333","1.69E+12","0.076950006","-1.6180501","9.84","2.766299969","1.016558858"
"8660","22.49472167","88.39130333","1.69E+12","-0.39195","-1.4119501","9.571951","2.5893503","0.987101319"
"8661","22.49472167","88.39130333","1.69E+12","-0.47505003","-1.4860501","9.859051","2.63265029","1.017505455"
"8662","22.49472167","88.39130333","1.69E+12","-0.13305001","-1.48395","9.571951","2.65165033","0.987483277"
"8663","22.49472167","88.39130333","1.69E+12","-0.38205","-1.5150001","9.658051","2.5870003","0.997310471"
"8664","22.49472167","88.39130333","1.69E+12","-0.24105","-1.5670501","9.84195","2.677949967","1.016191437"
"8665","22.49472167","88.39130333","1.69E+12","-0.303","-1.3279501","9.375","2.581349967","0.965691183"
"8666","22.49472167","88.39130333","1.69E+12","-0.16905001","-1.5169501","9.663","2.658999963","0.997227885"
"8667","22.49472167","88.39130333","1.69E+12","-0.39405003","-1.455","9.535951","2.562300323","0.98413453"
"8668","22.49472167","88.39130333","1.69E+12","-0.51900005","-1.4760001","9.865951","2.623650283","1.018271207"
"8669","22.49472167","88.39130333","1.69E+12","0.03795","-1.5000001","9.64095","2.726299967","0.994598961"
"8670","22.49472167","88.39130333","1.69E+12","-0.39195","-1.48395","9.75105","2.62505","1.00622882"
"8671","22.49472167","88.39130333","1.69E+12","-0.564","-1.3759501","9.675","2.578349967","0.997819957"
"8672","22.49472167","88.39130333","1.69E+12","0.08895","-1.59405","9.727051","2.740650333","1.004811607"
"8673","22.49472167","88.39130333","1.69E+12","-0.55695003","-1.4449501","9.687","2.561699957","0.999999705"
"8674","22.49472167","88.39130333","1.69E+12","-0.31005","-1.4599501","9.744","2.657999967","1.004856553"
"8675","22.49472167","88.39130333","1.69E+12","-0.44205","-1.4959501","9.768001","2.6100003","1.008335396"
"8676","22.49472167","88.39130333","1.69E+12","-0.08295","-1.55295","9.744","2.7027","1.00584336"
"8677","22.49472167","88.39130333","1.69E+12","-0.57105005","-1.2780001","9.36795","2.50629995","0.965540442"
"8678","22.49472167","88.39130333","1.69E+12","-0.22200002","-1.5979501","9.991051","2.723700293","1.031647893"
"8679","22.49472167","88.39130333","1.69E+12","-0.064050004","-1.503","9.624001","2.685650332","0.992952891"
"8680","22.49472167","88.39130333","1.69E+12","-0.588","-1.3969501","9.579","2.531349967","0.988600162"
"8681","22.49472167","88.39130333","1.69E+12","-0.351","-1.5000001","9.91905","2.689349967","1.023238088"
"8682","22.49472167","88.39130333","1.69E+12","-0.01305","-1.4569501","9.505051","2.6783503","0.980231747"
"8683","22.49472167","88.39130333","1.69E+12","-0.423","-1.491","9.883051","2.656350333","1.019758881"
"8684","22.49472167","88.39130333","1.69E+12","-0.10395","-1.5700501","9.67695","2.667649967","0.999392581"
"8685","22.49472167","88.39130333","1.69E+12","-0.50205004","-1.5460501","9.871051","2.607650287","1.01977552"
"8686","22.49472167","88.39130333","1.69E+12","-0.17400001","-1.419","9.5449505","2.650650163","0.98383491"
"8687","22.49472167","88.39130333","1.69E+12","-0.44700003","-1.4119501","9.696","2.612349957","0.999842708"
"8688","22.49472167","88.39130333","1.69E+12","-0.25500003","-1.51005","9.79905","2.67799999","1.01100883"
"8689","22.49472167","88.39130333","1.69E+12","-0.25500003","-1.51005","9.79905","2.67799999","1.01100883"
"8690","22.49472167","88.39130333","1.69E+12","-0.80595005","-1.3039501","9.505051","2.465050283","0.981434013"
"8691","22.49472167","88.39130333","1.69E+12","-0.09195001","-1.5840001","9.89295","2.738999963","1.021343503"
"8692","22.616055","88.45505333","1.69E+12","-0.21900001","-1.47405","9.62895","2.645299997","0.99322994"
"8693","22.616055","88.45505333","1.69E+12","-0.70305","-1.36905","9.672001","2.533300333","0.998336457"
"8694","22.616055","88.45505333","1.69E+12","0.076950006","-1.6180501","9.84","2.766299969","1.016558858"
"8695","22.616055","88.45505333","1.69E+12","-0.39195","-1.4119501","9.571951","2.5893503","0.987101319"
"8696","22.616055","88.45505333","1.69E+12","-0.47505003","-1.4860501","9.859051","2.63265029","1.017505455"
"8697","22.616055","88.45505333","1.69E+12","-0.47505003","-1.4860501","9.859051","2.63265029","1.017505455"
"8698","22.616055","88.45505333","1.69E+12","-0.13305001","-1.48395","9.571951","2.65165033","0.987483277"
"8699","22.616055","88.45505333","1.69E+12","-0.38205","-1.5150001","9.658051","2.5870003","0.997310471"
"8700","22.616055","88.45505333","1.69E+12","-0.24105","-1.5670501","9.84195","2.677949967","1.016191437"
"8701","22.616055","88.45505333","1.69E+12","-0.303","-1.3279501","9.375","2.581349967","0.965691183"
"8702","22.616055","88.45505333","1.69E+12","-0.291","-1.5790501","9.95505","2.694999967","1.027900582"
"8703","22.616055","88.45505333","1.69E+12","-0.16905001","-1.5169501","9.663","2.658999963","0.997227885"
"8704","22.616055","88.45505333","1.69E+12","-0.39405003","-1.455","9.535951","2.562300323","0.98413453"
"8705","22.616055","88.45505333","1.69E+12","-0.51900005","-1.4760001","9.865951","2.623650283","1.018271207"
"8706","22.616055","88.45505333","1.69E+12","0.03795","-1.5000001","9.64095","2.726299967","0.994598961"
"8707","22.616055","88.45505333","1.69E+12","-0.39195","-1.48395","9.75105","2.62505","1.00622882"
"8708","22.616055","88.45505333","1.69E+12","-0.39195","-1.48395","9.75105","2.62505","1.00622882"
"8709","22.616055","88.45505333","1.69E+12","-0.564","-1.3759501","9.675","2.578349967","0.997819957"
"8710","22.616055","88.45505333","1.69E+12","0.08895","-1.59405","9.727051","2.740650333","1.004811607"
"8711","22.616055","88.45505333","1.69E+12","-0.55695003","-1.4449501","9.687","2.561699957","0.999999705"
"8712","22.616055","88.45505333","1.69E+12","-0.31005","-1.4599501","9.744","2.657999967","1.004856553"
"8713","22.616055","88.45505333","1.69E+12","-0.23400001","-1.4310001","9.61005","2.648349963","0.990706012"
"8714","22.616055","88.45505333","1.69E+12","-0.44205","-1.4959501","9.768001","2.6100003","1.008335396"
"8715","22.616055","88.45505333","1.69E+12","-0.08295","-1.55295","9.744","2.7027","1.00584336"
"8716","22.616055","88.45505333","1.69E+12","-0.57105005","-1.2780001","9.36795","2.50629995","0.965540442"
"8717","22.616055","88.45505333","1.69E+12","-0.22200002","-1.5979501","9.991051","2.723700293","1.031647893"
"8718","22.616055","88.45505333","1.69E+12","-0.064050004","-1.503","9.624001","2.685650332","0.992952891"
"8719","22.616055","88.45505333","1.69E+12","-0.064050004","-1.503","9.624001","2.685650332","0.992952891"
"8720","22.616055","88.45505333","1.69E+12","-0.588","-1.3969501","9.579","2.531349967","0.988600162"
"8721","22.616055","88.45505333","1.69E+12","-0.351","-1.5000001","9.91905","2.689349967","1.023238088"
"8722","22.616055","88.45505333","1.69E+12","-0.01305","-1.4569501","9.505051","2.6783503","0.980231747"
"8723","22.616055","88.45505333","1.69E+12","-0.423","-1.491","9.883051","2.656350333","1.019758881"
"8724","22.616055","88.45505333","1.69E+12","-0.37500003","-1.3879501","9.6","2.612349957","0.989506713"
"8725","22.616055","88.45505333","1.69E+12","-0.10395","-1.5700501","9.67695","2.667649967","0.999392581"
"8726","22.616055","88.45505333","1.69E+12","-0.50205004","-1.5460501","9.871051","2.607650287","1.01977552"
"8727","22.616055","88.45505333","1.69E+12","-0.17400001","-1.419","9.5449505","2.650650163","0.98383491"
"8728","22.616055","88.45505333","1.69E+12","-0.44700003","-1.4119501","9.696","2.612349957","0.999842708"
"8729","22.616055","88.45505333","1.69E+12","-0.25500003","-1.51005","9.79905","2.67799999","1.01100883"
"8730","22.616055","88.45505333","1.69E+12","-0.25500003","-1.51005","9.79905","2.67799999","1.01100883"
"8731","22.616055","88.45505333","1.69E+12","0.012","-1.575","9.660001","2.699000333","0.997712838"
"8732","22.616055","88.45505333","1.69E+12","-0.80595005","-1.3039501","9.505051","2.465050283","0.981434013"
"8733","22.616055","88.45505333","1.69E+12","-0.09195001","-1.5840001","9.89295","2.738999963","1.021343503"
"8734","22.616055","88.45505333","1.69E+12","-0.588","-1.3879501","9.703051","2.5757003","1.000962005"
"8735","22.616055","88.45505333","1.69E+12","-0.20295002","-1.503","9.837001","2.710350327","1.014600402"
"8736","22.616055","88.45505333","1.69E+12","-0.282","-1.4170501","9.46905","2.589999967","0.976416533"
"8737","22.616055","88.45505333","1.69E+12","-0.34605002","-1.5460501","9.98805","2.69864996","1.030878763"
"8738","22.616055","88.45505333","1.69E+12","-0.28605002","-1.3399501","9.474","2.61599996","0.975796456"
"8739","22.616055","88.45505333","1.69E+12","-0.36495003","-1.5120001","9.696","2.606349957","1.001015988"
"8740","22.616055","88.45505333","1.69E+12","-0.36495003","-1.5120001","9.696","2.606349957","1.001015988"
"8741","22.616055","88.45505333","1.69E+12","-0.19995001","-1.3590001","9.426001","2.622350297","0.971005433"
"8742","22.616055","88.45505333","1.69E+12","-0.57105005","-1.419","9.901951","2.637300317","1.021345141"
"8743","22.616055","88.45505333","1.69E+12","-0.06105","-1.50495","9.670051","2.701350333","0.997619618"
"8744","22.616055","88.45505333","1.69E+12","-0.112050004","-1.5600001","9.612","2.646649965","0.992702712"
"8745","22.616055","88.45505333","1.69E+12","-0.021000002","-1.5670501","9.65505","2.688999966","0.997086127"
"8746","22.616055","88.45505333","1.69E+12","-0.30105","-1.52205","9.74205","2.63965","1.005588857"
"8747","22.616055","88.45505333","1.69E+12","-0.36795002","-1.4449501","9.7560005","2.647700127","1.006043464"
"8748","22.616055","88.45505333","1.69E+12","-0.15705001","-1.491","9.67695","2.676299997","0.99820596"
"8749","22.616055","88.45505333","1.69E+12","-0.15705001","-1.491","9.67695","2.676299997","0.99820596"
"8750","22.616055","88.45505333","1.69E+12","-0.112050004","-1.608","9.89505","2.724999999","1.021965263"
"8751","22.616055","88.45505333","1.69E+12","-0.384","-1.3279501","9.43305","2.573699967","0.971845042"
"8752","22.616055","88.45505333","1.69E+12","-0.47295","-1.5079501","9.84","2.619699967","1.01591257"
"8753","22.616055","88.45505333","1.69E+12","-0.04695","-1.608","9.8230505","2.722700167","1.014669034"
"8754","22.616055","88.45505333","1.69E+12","-0.52605003","-1.4569501","9.979051","2.66535029","1.029414767"
"8755","22.616055","88.45505333","1.69E+12","-0.010950001","-1.43295","9.523951","2.693350333","0.98176891"
"8756","22.616055","88.45505333","1.69E+12","-0.35595003","-1.4959501","9.703051","2.61705029","1.001441589"
"8757","22.616055","88.45505333","1.69E+12","-0.528","-1.4260501","9.80595","2.617299967","1.011534931"
"8758","22.616055","88.45505333","1.69E+12","-0.528","-1.4260501","9.80595","2.617299967","1.011534931"
"8759","22.616055","88.45505333","1.69E+12","-0.43005002","-1.5270001","9.92805","2.65699996","1.02487224"
"8760","22.616055","88.45505333","1.69E+12","-0.15495001","-1.3930501","9.66495","2.705649963","0.995520525"
"8761","22.616055","88.45505333","1.69E+12","-0.30495003","-1.4170501","9.636001","2.63800029","0.993314041"
"8762","22.616055","88.45505333","1.69E+12","-0.47805002","-1.47405","9.723001","2.590300327","1.003640672"
"8763","22.616055","88.45505333","1.69E+12","-0.61905","-1.3570501","9.588","2.537299967","0.98912608"
"8764","22.616055","88.45505333","1.69E+12","-0.38895002","-1.4959501","9.804001","2.639700293","1.011732794"
"8765","22.616055","88.45505333","1.69E+12","0.057000004","-1.6009501","9.7560005","2.737350135","1.007813393"
"8766","22.616055","88.45505333","1.69E+12","-0.55005","-1.40205","9.67905","2.57565","0.998524455"
"8767","22.616055","88.45505333","1.69E+12","-0.55005","-1.40205","9.67905","2.57565","0.998524455"
"8768","22.616055","88.45505333","1.69E+12","-0.384","-1.54305","9.81105","2.628","1.013157234"
"8769","22.616055","88.45505333","1.69E+12","-0.21900001","-1.4239501","9.435","2.597349963","0.972921573"
"8770","22.616055","88.45505333","1.69E+12","-0.26505002","-1.4569501","9.96405","2.74734996","1.026859564"
"8771","22.616055","88.45505333","1.69E+12","-0.42000002","-1.3590001","9.282001","2.501000293","0.95722304"
"8772","22.616055","88.45505333","1.69E+12","-0.18300001","-1.3399501","9.517051","2.664700297","0.979883701"
"8773","22.616055","88.45505333","1.69E+12","-0.49695003","-1.38495","9.712951","2.610350323","1.001403701"
"8774","22.616055","88.45505333","1.69E+12","-0.32895002","-1.4760001","9.804001","2.666350293","1.011206985"
"8775","22.616055","88.45505333","1.69E+12","-0.06105","-1.5270001","9.559951","2.6573003","0.986883629"
"8776","22.616055","88.45505333","1.69E+12","-0.06105","-1.5270001","9.559951","2.6573003","0.986883629"
"8777","22.616055","88.45505333","1.69E+12","-0.26505002","-1.4260501","9.64095","2.64994996","0.99382779"
"8778","22.616055","88.45505333","1.69E+12","-0.04695","-1.5600001","9.78495","2.725999967","1.010054554"
"8779","22.616055","88.45505333","1.69E+12","-0.55905","-1.38495","9.715051","2.590350333","1.001955458"
"8780","22.616055","88.45505333","1.69E+12","-0.17595","-1.55295","9.708","2.6597","1.00234448"
"8781","22.616055","88.45505333","1.69E+12","-0.25995","-1.64205","9.900001","2.666000333","1.023304946"
"8782","22.616055","88.45505333","1.69E+12","-0.13995","-1.6129501","9.64395","2.630349967","0.996830185"
"8783","22.616055","88.45505333","1.69E+12","-0.61200005","-1.2229501","9.450001","2.538350283","0.973337216"
"8784","22.616055","88.45505333","1.69E+12","-0.03705","-1.6800001","10.10805","2.796999967","1.044523694"
"8785","22.616055","88.45505333","1.69E+12","-0.03705","-1.6800001","10.10805","2.796999967","1.044523694"
"8786","22.616055","88.45505333","1.69E+12","-0.54705","-1.43595","9.715051","2.577350333","1.002632407"
"8787","22.616055","88.45505333","1.69E+12","-0.109050006","-1.5820501","9.861","2.723299965","1.018113884"
"8788","22.616055","88.45505333","1.69E+12","-0.16695","-1.47195","9.430051","2.597050333","0.97305801"
"8789","22.616055","88.45505333","1.69E+12","-0.41295","-1.5310501","10.024051","2.6933503","1.034526641"
"8790","22.616055","88.45505333","1.69E+12","-0.279","-1.4860501","9.828","2.687649967","1.013621775"
"8791","22.616055","88.45505333","1.69E+12","-0.411","-1.4620501","9.832951","2.6533003","1.014224725"
"8792","22.616055","88.45505333","1.69E+12","-0.22395001","-1.44","9.47595","2.603999997","0.977304314"
"8793","22.616055","88.45505333","1.69E+12","-0.51600003","-1.4670001","9.76605","2.594349957","1.008062062"
"8794","22.616055","88.45505333","1.69E+12","-0.51600003","-1.4670001","9.76605","2.594349957","1.008062062"
"8795","22.616055","88.45505333","1.69E+12","-0.24795002","-1.4260501","9.62895","2.65164996","0.992572261"
"8796","22.616055","88.45505333","1.69E+12","-0.74595004","-1.3090501","9.670051","2.538350287","0.99762718"
"8797","22.616055","88.45505333","1.69E+12","0.045","-1.67505","9.816001","2.728650333","1.015086284"
"8798","22.616055","88.45505333","1.69E+12","-0.47100002","-1.4790001","9.579","2.54299996","0.98918896"
"8799","22.616055","88.45505333","1.69E+12","-0.076050006","-1.4760001","9.675","2.707649965","0.997679492"
"8800","22.616055","88.45505333","1.69E+12","-0.39195","-1.4500501","9.66495","2.607649967","0.99704158"
"8801","22.616055","88.45505333","1.69E+12","-0.20505","-1.5630001","9.876","2.702649967","1.019471915"
"8802","22.616055","88.45505333","1.69E+12","-0.40395","-1.3450501","9.36795","2.539649967","0.965610139"
"8803","22.616055","88.45505333","1.69E+12","-0.03705","-1.5649501","9.8230505","2.740350133","1.013965104"
"8804","22.616055","88.45505333","1.69E+12","-0.32895002","-1.35195","9.4810505","2.60005016","0.976819959"
"8805","22.616055","88.45505333","1.69E+12","-0.32895002","-1.35195","9.4810505","2.60005016","0.976819959"
"8806","22.616055","88.45505333","1.69E+12","-0.53805","-1.4640001","9.92805","2.641999967","1.024446934"
"8807","22.616055","88.45505333","1.69E+12","0.00495","-1.51005","9.571951","2.688950333","0.98780136"
"8808","22.616055","88.45505333","1.69E+12","-0.837","-1.6339501","9.837001","2.4553503","1.020065768"
"8809","22.49472167","88.39130333","1.69E+12","-0.13995","-1.491","9.6","2.65635","0.99042849"
"8810","22.49472167","88.39130333","1.69E+12","-0.588","-1.3879501","9.703051","2.5757003","1.000962005"
"8811","22.49472167","88.39130333","1.69E+12","-0.20295002","-1.503","9.837001","2.710350327","1.014600402"
"8812","22.49472167","88.39130333","1.69E+12","-0.282","-1.4170501","9.46905","2.589999967","0.976416533"
"8813","22.49472167","88.39130333","1.69E+12","-0.34605002","-1.5460501","9.98805","2.69864996","1.030878763"
"8814","22.49472167","88.39130333","1.69E+12","-0.28605002","-1.3399501","9.474","2.61599996","0.975796456"
"8815","22.49472167","88.39130333","1.69E+12","-0.36495003","-1.5120001","9.696","2.606349957","1.001015988"
"8816","22.49472167","88.39130333","1.69E+12","-0.36495003","-1.5120001","9.696","2.606349957","1.001015988"
"8817","22.49472167","88.39130333","1.69E+12","-0.27","-1.6060501","9.93105","2.684999967","1.025861332"
"8818","22.49472167","88.39130333","1.69E+12","-0.19995001","-1.3590001","9.426001","2.622350297","0.971005433"
"8819","22.49472167","88.39130333","1.69E+12","-0.57105005","-1.419","9.901951","2.637300317","1.021345141"
"8820","22.49472167","88.39130333","1.69E+12","-0.06105","-1.50495","9.670051","2.701350333","0.997619618"
"8821","22.49472167","88.39130333","1.69E+12","-0.112050004","-1.5600001","9.612","2.646649965","0.992702712"
"8822","22.49472167","88.39130333","1.69E+12","-0.73905003","-1.3969501","9.724951","2.52965029","1.004335316"
"8823","22.49472167","88.39130333","1.69E+12","-0.021000002","-1.5670501","9.65505","2.688999966","0.997086127"
"8824","22.49472167","88.39130333","1.69E+12","-0.30105","-1.52205","9.74205","2.63965","1.005588857"
"8825","22.49472167","88.39130333","1.69E+12","-0.36795002","-1.4449501","9.7560005","2.647700127","1.006043464"
"8826","22.49472167","88.39130333","1.69E+12","-0.15705001","-1.491","9.67695","2.676299997","0.99820596"
"8827","22.49472167","88.39130333","1.69E+12","-0.15705001","-1.491","9.67695","2.676299997","0.99820596"
"8828","22.49472167","88.39130333","1.69E+12","-0.47295","-1.4640001","9.559951","2.5410003","0.987049563"
"8829","22.49472167","88.39130333","1.69E+12","-0.112050004","-1.608","9.89505","2.724999999","1.021965263"
"8830","22.49472167","88.39130333","1.69E+12","-0.384","-1.3279501","9.43305","2.573699967","0.971845042"
"8831","22.49472167","88.39130333","1.69E+12","-0.47295","-1.5079501","9.84","2.619699967","1.01591257"
"8832","22.49472167","88.39130333","1.69E+12","-0.04695","-1.608","9.8230505","2.722700167","1.014669034"
"8833","22.49472167","88.39130333","1.69E+12","-0.39195","-1.3470001","9.44505","2.568699967","0.973360348"
"8834","22.49472167","88.39130333","1.69E+12","-0.52605003","-1.4569501","9.979051","2.66535029","1.029414767"
"8835","22.49472167","88.39130333","1.69E+12","-0.010950001","-1.43295","9.523951","2.693350333","0.98176891"
"8836","22.49472167","88.39130333","1.69E+12","-0.35595003","-1.4959501","9.703051","2.61705029","1.001441589"
"8837","22.49472167","88.39130333","1.69E+12","-0.528","-1.4260501","9.80595","2.617299967","1.011534931"
"8838","22.49472167","88.39130333","1.69E+12","-0.528","-1.4260501","9.80595","2.617299967","1.011534931"
"8839","22.49472167","88.39130333","1.69E+12","-0.147","-1.452","9.462001","2.621000333","0.975931735"
"8840","22.49472167","88.39130333","1.69E+12","-0.43005002","-1.5270001","9.92805","2.65699996","1.02487224"
